@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL

@ATTRIBUTE class {320,480,640,768,1024,1280,1920}


@DATA
15.0,25.6,892000.0,0,4.61,34.4,0.0,276,3.4,768
13.2,4.50,512,0,6.91,37.0,4.80,4.78,40,768
6.44,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
13.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,26.3,1490000.0,0,4.29,34.7,0.0,387,2.8,768
11.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
9.76,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,26.4,1810000.0,1.0,4.14,34.1,0.0,410,3.3,768
4.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
11.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,26.4,1750000.0,0,4.42,34.6,0.0,382,3.0,768
4.56,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
10.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
14.1,24.9,1630000.0,1.7,3.65,34.4,0.0,320,3.5,768
5.64,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
11.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,480
15.0,26.5,1080000.0,0,4.02,33.1,0.0,290,2.1,768
4.88,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
9.32,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
13.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,480
13.9,25.4,2190000.0,1.3,3.37,35.6,0.0,442,3.9,768
9.76,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
14.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
13.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,480
15.0,26.5,1860000.0,1.2,4.63,35.1,0.0,400,3.6,768
10.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
13.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,480
15.0,26.8,2550000.0,1.4,3.87,34.0,0.0,467,3.6,640
11.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
13.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
12.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
15.0,26.4,660000.0,3.4,4.49,34.9,0.0,177,15,640
11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
5.00,20.1,290,0,3.16,35.0,2.26,36.0,69,1024
13.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
14.3,25.7,280000.0,2.5,5.02,34.4,2.47,75.8,20,640
9.88,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
6.52,7.76,380000.0,1.8,9.13,32.3,6.03,105,18,1024
13.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
15.0,26.5,1180000.0,4.3,3.71,35.2,1.14,252,26,640
10.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
9.00,9.20,168000.0,9.0,7.65,32.8,5.84,98.1,30,1024
14.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
15.0,26.7,2100000.0,5.1,3.72,34.7,0.0,429,16,640
7.96,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
14.4,23.6,130000.0,15,6.03,38.6,4.70,77.7,37,1024
14.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
15.0,26.9,856000.0,13,2.87,34.1,0.0,176,32,640
6.12,0.0,0.0,0,0.0,0.0,0.0,0.0,0,640
11.5,13.4,390000.0,12,7.88,34.6,5.41,150,31,1024
14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
15.0,25.6,948,2.3,1.50,37.5,0.0,27.7,60,640
6.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
8.88,10.5,483000.0,1.1,12.0,32.0,7.85,128,4.3,768
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
3.60,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,25.6,31.0,15.0,4.26,0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
5.52,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
6.00,3.81,9.02,0,19.2,36.0,14.8,58.8,0,320
13.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
8.00,0.0,0.0,0,21.5,35.0,15.0,12.8,0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
1.92,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
8.48,5.18,31.0,0,18.2,35.8,14.3,81.7,0,320
2.36,0.0,1.17,0,13.2,32.0,8.33,12.9,0,320
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
14.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
3.44,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
6.00,4.50,28.1,0,18.4,35.8,14.8,34.0,0,320
7.20,20.0,893000.0,0,9.05,32.1,4.13,288,0,1920
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
3.56,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
6.28,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
11.4,22.0,1689999.0,0,9.37,31.2,4.30,660,0,1920
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
7.92,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
6.36,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
13.1,23.2,2100000.0,0,6.97,30.3,1.91,915,1.9,1920
10.2,8.70,21.7,0,10.9,37.0,6.00,14.9,0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
9.04,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
9.88,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
11.5,26.0,1630000.0,2.4,5.08,30.5,0.0,585,7.8,1280
14.2,24.3,202999.0,3.3,9.56,36.4,4.97,148,0,320
14.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
6.68,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,26.9,2360000.0,3.1,4.23,31.8,0.0,688,8.2,1280
12.0,20.4,495000.0,0,8.39,36.4,3.20,283,0,320
12.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,0.0,0.0,0,12.8,38.0,13.5,4.44,0,320
11.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
11.0,23.0,1220000.0,2.0,4.46,31.9,0.0,267,9.2,1280
8.40,14.9,676000.0,0,10.5,35.8,5.25,431,0,320
14.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
8.76,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
13.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
13.2,23.7,2030000.0,1.3,4.16,32.3,0.0,436,7.7,1280
8.56,11.6,195000.0,0,9.63,36.1,4.93,117,5.0,320
15.0,13.7,66.6,0,16.8,32.0,11.7,48.0,0,768
13.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
9.96,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
6.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
7.44,9.00,254000.0,1.1,4.25,31.3,0.0,110,14,1280
13.8,22.8,1110000.0,0,11.6,35.9,6.94,644,0,320
15.0,24.1,246000.0,0,17.4,34.7,11.9,232,0,768
13.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
8.72,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
7.96,0.0,0.0,0,14.6,35.0,13.0,4.14,0,320
13.8,23.7,1160000.0,0,9.39,37.1,4.33,674,0,320
15.0,26.7,548000.0,0,15.9,35.4,11.2,314,0,768
14.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
11.8,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
12.0,19.0,768000.0,2.2,5.76,31.1,1.19,229,1.3,1280
11.8,21.8,1120000.0,0,9.97,35.8,5.26,450,1.1,320
15.0,27.0,490000.0,0,15.7,35.6,10.4,301,0,768
15.0,13.5,2.89,0,10.8,38.8,5.50,19.0,0,320
11.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
9.52,17.0,690000.0,3.7,5.85,31.8,1.66,202,8.2,1280
12.8,19.9,645000.0,9.2,9.59,36.4,4.38,237,3.4,320
15.0,26.7,638000.0,0,18.2,34.4,12.1,321,0,768
14.4,24.4,254000.0,0,10.8,35.1,6.26,137,1.8,320
10.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
10.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
10.8,18.2,807000.0,3.8,6.50,32.9,2.01,223,2.3,768
8.40,13.4,293000.0,5.9,8.85,34.7,3.55,211,0,320
15.0,26.7,722000.0,0,16.3,35.2,12.1,374,5.1,768
15.0,26.8,519000.0,0,12.2,36.2,7.26,196,3.0,320
12.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
11.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
9.75,16.0,571000.0,3.7,5.80,31.2,1.40,177,5.0,768
10.2,15.3,428000.0,4.0,8.84,35.2,4.46,183,4.4,320
15.0,26.9,787000.0,0,16.1,34.0,12.4,337,2.6,768
15.0,26.8,513000.0,0,11.6,36.2,7.42,257,3.3,320
11.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
12.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
11.4,18.6,658000.0,2.9,5.08,31.5,1.04,205,7.7,768
9.00,14.3,393000.0,6.9,8.89,35.8,4.24,170,1.1,320
15.0,26.7,729000.0,0,17.5,34.3,11.2,235,0,768
15.0,26.9,526000.0,0,12.2,36.4,7.54,243,2.9,320
10.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
10.4,17.3,645000.0,2.1,4.94,33.2,1.00,157,9.6,768
10.8,18.1,521000.0,3.3,8.50,35.7,3.00,188,5.4,320
15.0,26.9,761000.0,0,16.3,34.2,11.5,255,1.5,1024
14.4,26.6,466000.0,1.9,12.0,36.4,7.42,219,2.8,320
12.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
9.24,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
8.08,13.0,539000.0,2.2,4.80,31.7,0.0,168,15,768
14.4,26.6,708000.0,1.1,8.77,37.2,3.37,206,0,1024
14.3,24.7,671000.0,0,16.8,35.6,10.3,210,0,1024
13.8,22.9,438999.0,2.3,11.4,36.9,6.77,209,1.0,320
14.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
8.88,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
8.00,15.6,657000.0,4.3,4.00,30.9,0.0,149,19,768
12.6,20.8,744000.0,1.3,9.19,37.0,4.31,221,2.6,1024
15.0,26.6,445000.0,0,17.6,33.4,11.3,194,0,1024
14.4,26.1,438999.0,0,10.9,37.2,5.71,229,0,320
13.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
7.00,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
8.96,16.4,614000.0,1.6,4.74,31.0,0.0,187,8.3,768
14.4,25.6,744000.0,2.1,9.00,37.3,3.78,239,1.4,1024
15.0,27.0,465000.0,0,16.7,33.5,10.7,197,0,1024
13.8,25.6,420000.0,1.4,11.1,37.6,6.54,161,3.6,320
13.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
7.80,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
8.17,15.4,685000.0,5.8,5.22,30.8,0.0,212,11,768
15.0,26.8,734000.0,1.1,8.81,36.5,3.81,269,1.9,1024
15.0,26.9,499000.0,0,16.7,35.2,11.4,199,2.8,1024
12.7,22.1,360000.0,1.3,10.7,35.7,4.78,173,0,320
12.3,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
7.96,12.0,1.66,0,8.88,35.5,9.67,4.54,33,320
9.32,12.6,378000.0,7.5,4.75,30.7,1.07,108,9.5,768
13.8,23.3,790000.0,2.0,8.92,36.8,3.96,246,2.8,1024
15.0,27.0,732000.0,0,16.5,33.6,11.7,233,5.0,1024
15.0,27.0,491000.0,0,11.5,36.3,8.57,165,9.5,320
9.68,0.0,0.0,0,5.98,28.0,4.00,3.24,0,320
8.88,5.14,51.0,0,12.1,33.5,6.76,42.4,0,320
7.61,12.8,442000.0,5.9,3.21,30.7,0.0,120,35,768
15.0,25.5,675000.0,4.1,9.39,35.4,4.59,219,7.3,1024
13.7,25.4,555000.0,0,16.9,36.2,12.0,199,1.9,1024
13.9,22.9,271000.0,1.8,11.5,36.0,6.58,99.6,0,320
12.1,11.6,46.8,0,6.75,32.4,2.52,24.5,9.5,320
11.7,12.7,46.6,0,12.5,33.9,7.04,91.3,0,320
11.2,20.7,761000.0,3.5,4.16,32.0,0.0,194,19,768
15.0,27.0,555000.0,1.1,8.66,36.9,4.14,216,4.8,1024
11.1,18.4,290000.0,0,16.7,34.7,10.3,152,0,1024
12.6,22.2,346000.0,2.2,12.3,34.1,7.69,130,0,320
15.0,23.5,157000.0,0,7.90,34.8,2.73,91.8,2.5,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
6.74,9.40,161000.0,2.6,3.17,32.2,0.0,56.7,34,768
15.0,26.6,588000.0,3.3,8.29,38.0,3.40,166,1.9,1024
14.4,25.7,569000.0,0,16.8,34.9,12.2,239,4.0,640
12.6,21.7,379000.0,2.3,11.5,35.2,7.06,171,1.6,320
14.1,24.4,401999.0,2.5,6.21,32.1,2.48,181,16,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
8.08,13.9,239000.0,4.6,3.73,30.3,0.0,89.1,35,768
15.0,26.7,696000.0,0,8.53,37.2,3.36,214,4.6,640
13.8,25.0,499000.0,0,16.5,33.9,10.4,198,0,640
14.4,25.6,426999.0,1.9,11.9,36.1,6.71,177,1.4,320
14.7,26.0,428000.0,0,7.19,33.9,2.60,274,4.0,320
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,320
7.72,13.6,372000.0,2.9,4.34,30.7,1.23,117,23,768
15.0,26.9,662000.0,1.8,9.00,36.3,3.91,169,3.4,1280
11.4,20.1,339000.0,0,16.7,34.6,11.4,177,2.3,640
13.8,24.7,411000.0,0,11.4,36.6,7.11,169,5.1,320
13.2,22.9,284000.0,2.7,7.15,32.4,2.49,152,2.9,320
14.6,0.0,0.0,0,0.0,0.0,0.0,0.0,0,768
8.04,18.7,231000.0,9.7,2.02,30.0,0.0,22.9,60,768
14.4,26.4,868000.0,0,8.89,36.3,3.79,256,2.6,1280
15.0,26.7,529000.0,0,16.6,33.6,11.0,208,1.9,768
12.6,20.1,277000.0,1.6,11.2,35.3,7.56,111,11,320
12.6,19.8,234000.0,4.2,3.38,33.0,0.0,148,6.8,320
10.6,8.06,101,3.4,11.9,36.9,6.68,49.6,0,768
3.46,5.67,400,7.1,1.70,32.3,0.0,41.3,54,768
15.0,26.8,785000.0,0,9.44,37.5,4.56,260,6.3,1280
15.0,26.8,396000.0,0,15.4,34.4,9.78,156,3.0,640
12.1,24.5,335000.0,1.7,12.7,35.0,8.38,128,0,768
14.5,26.5,342000.0,2.3,5.25,30.8,0.0,133,1.9,320
11.4,19.7,497000.0,0,9.80,36.2,5.79,303,8.2,768
6.24,9.66,169000.0,5.3,4.10,32.2,0.0,60.8,19,640
15.0,27.0,438000.0,0,7.75,35.9,3.61,142,11,1280
15.0,26.9,425000.0,0,15.6,35.1,10.3,166,2.4,640
14.0,24.4,227999.0,1.2,3.44,32.1,0.0,156,10,768
14.3,25.6,723000.0,0,12.3,35.7,7.35,412,4.3,768
4.88,9.20,204000.0,10,4.85,31.3,1.05,60.3,11,640
15.0,26.9,517000.0,1.1,8.08,35.9,3.19,181,7.3,1280
15.0,27.0,509999.0,0,14.0,34.4,9.05,195,2.1,640
10.4,18.6,186000.0,1.1,9.81,33.6,5.11,115,2.1,768
14.1,25.8,268000.0,1.8,5.16,28.0,1.02,111,1.2,320
12.8,21.6,697000.0,2.6,11.2,37.5,7.69,371,5.5,1024
4.16,6.18,242000.0,11,3.88,31.8,0.0,74.8,3.1,640
15.0,26.9,547000.0,0,9.52,35.2,5.33,166,8.6,1280
15.0,27.0,449000.0,0,13.6,36.2,8.09,150,2.2,640
4.52,7.88,126000.0,0,12.3,35.6,7.69,39.0,0,768
13.8,0.0,0.0,0,5.03,25.0,1.58,32.5,33,320
15.0,26.8,762000.0,0,14.1,38.0,8.85,142,1.5,1024
2.04,5.57,215,3.2,1.06,0.0,0.0,0.0,100,640
15.0,26.7,940000.0,0,9.68,36.2,4.52,234,5.7,1280
14.4,24.0,476000.0,0,12.5,36.4,7.88,182,11,768
6.68,15.7,271000.0,0,12.5,36.5,7.94,133,5.8,768
14.8,26.6,288000.0,14,2.42,32.8,0.0,122,7.7,320
15.0,26.8,373000.0,0,11.9,36.2,6.85,247,5.3,1024
0.0,0.0,25.3,0,1.59,30.0,0.0,22.4,40,640
15.0,26.7,792000.0,0,9.35,35.3,4.69,213,7.7,768
15.0,26.8,545000.0,0,13.3,36.3,8.97,172,5.0,768
0.0,1.43,494,7.0,10.6,33.9,5.50,35.3,0,768
14.8,26.6,360000.0,12,2.62,33.4,0.0,175,8.5,320
15.0,27.0,397000.0,0,12.0,38.2,6.85,258,3.5,1024
1.46,2.19,383,7.9,1.14,30.0,0.0,15.8,70,640
15.0,26.7,678000.0,0,10.2,35.3,5.27,197,0,768
15.0,27.0,488000.0,0,14.4,36.5,10.3,179,6.9,768
0.0,0.0,172,0,9.13,34.3,5.00,27.5,0,768
15.0,26.7,332000.0,11,2.34,32.0,0.0,106,9.5,320
15.0,26.8,546000.0,0,11.9,37.9,7.31,219,2.9,640
0.0,0.0,370,12,0.0,30.5,0.0,33.2,55,640
15.0,27.0,425000.0,0,8.49,34.4,3.61,152,5.1,768
15.0,27.0,395000.0,0,15.2,37.0,9.44,177,7.4,768
0.0,1.07,325,0,7.45,35.3,2.71,12.8,0,640
15.0,26.4,759000.0,0,13.0,35.9,7.54,107,6.3,640
3.72,8.59,141000.0,16,1.50,30.0,0.0,40.8,42,640
15.0,26.8,731000.0,0,8.72,37.1,3.60,234,6.7,768
15.0,26.9,345000.0,0,13.0,34.6,9.23,134,23,640
8.24,13.4,209000.0,11,8.00,35.6,4.32,112,17,640
14.7,25.4,268000.0,7.2,1.94,31.0,0.0,109,52,640
14.6,26.2,811000.0,0,12.3,37.3,7.37,142,4.6,640
5.38,6.07,911,2.1,0.0,30.0,0.0,1.90,80,640
15.0,26.8,841000.0,0,9.52,35.4,4.72,261,3.9,768
15.0,26.8,413000.0,0,14.9,36.3,10.5,152,7.5,640
6.00,9.76,144000.0,14,8.62,35.2,4.07,94.3,4.7,640
15.0,25.9,391000.0,3.7,3.61,29.6,0.0,173,4.9,640
14.6,24.4,584000.0,0,10.2,38.1,6.02,125,5.6,640
15.0,27.0,421000.0,0,9.38,37.2,4.85,166,5.7,768
15.0,27.0,355000.0,0,14.1,35.6,9.14,141,8.8,640
4.80,8.76,112999.0,3.6,9.31,36.7,4.38,44.7,0,640
15.0,26.5,542000.0,3.1,3.96,32.0,0.0,250,2.1,640
14.6,26.4,429000.0,0,10.6,37.9,6.08,108,7.6,640
5.12,13.6,213000.0,5.1,1.80,30.0,0.0,150,30,640
14.4,25.0,751000.0,0,10.4,37.8,5.71,229,5.3,768
15.0,26.8,447000.0,0,15.4,35.6,11.0,225,3.9,640
3.52,6.69,996,5.0,8.32,35.2,3.71,40.6,4.8,640
15.0,26.8,612000.0,2.8,3.86,32.4,0.0,168,2.5,640
15.0,27.0,380000.0,0,10.6,37.6,5.17,95.9,4.9,640
5.25,7.27,118000.0,4.6,2.18,33.0,0.0,58.6,48,640
14.6,24.6,432000.0,0,14.0,36.0,8.93,270,9.8,768
6.68,6.50,145000.0,4.9,8.56,36.0,3.82,96.0,4.5,640
15.0,26.6,419000.0,4.2,3.16,30.6,0.0,150,7.4,640
15.0,26.2,500000.0,0,12.4,38.4,8.00,215,7.7,640
6.00,5.46,105000.0,1.9,2.15,30.0,1.04,40.0,39,640
15.0,26.5,637000.0,0,9.74,36.5,5.14,280,6.5,768
15.0,26.9,483000.0,0,15.1,37.0,10.2,183,9.4,640
3.00,4.46,589,4.0,7.59,35.0,3.32,32.5,11,640
15.0,26.3,432000.0,0,3.23,30.9,0.0,136,3.9,640
15.0,26.9,528000.0,1.0,11.7,37.3,7.39,142,5.3,640
1.80,1.27,283,9.8,1.99,31.7,0.0,44.5,31,640
15.0,26.9,978999.0,0,10.2,36.8,5.08,287,2.6,768
15.0,27.0,401000.0,0,14.4,35.1,9.67,170,10,640
3.00,6.10,901,0,8.91,36.6,3.50,77.9,0,640
15.0,26.5,482000.0,0,3.55,30.0,0.0,166,3.4,640
15.0,27.0,382000.0,1.4,11.5,38.0,6.71,128,6.9,640
6.60,11.0,529000.0,5.2,3.19,33.1,0.0,272,9.1,640
15.0,27.0,184000.0,0,9.57,37.5,5.41,106,6.7,768
15.0,27.0,317000.0,0,15.1,36.9,9.73,148,5.5,640
0.0,1.08,260,0,8.37,38.7,4.41,18.5,12,640
15.0,26.8,572000.0,0,4.25,30.2,0.0,160,0,640
15.0,26.9,337000.0,0,11.5,38.4,7.34,130,8.3,640
1.20,2.11,129000.0,7.0,3.59,30.3,0.0,85.3,9.1,640
15.0,27.0,276000.0,0,10.9,37.2,5.75,102,5.6,768
15.0,26.7,330000.0,0,16.7,36.0,10.3,161,3.8,640
1.40,2.29,401,0,9.84,37.4,4.59,29.7,4.5,640
15.0,26.8,564000.0,0,3.77,30.1,0.0,165,0,640
15.0,27.0,370000.0,0,10.2,37.4,5.80,144,5.7,640
1.20,1.14,883,8.0,2.94,33.0,0.0,44.3,19,640
15.0,27.0,238000.0,0,10.5,37.9,5.99,112,8.1,768
15.0,27.0,317000.0,0,17.3,36.1,10.4,150,1.1,640
0.0,0.0,138,0,6.97,35.8,2.00,7.89,0,640
15.0,27.0,617000.0,0,3.93,29.1,0.0,181,0,640
15.0,27.0,317000.0,0,11.7,38.1,6.84,107,2.2,640
3.36,2.99,126000.0,8.5,3.89,30.2,0.0,38.0,0,640
15.0,26.9,413000.0,0,10.7,37.4,5.58,145,4.5,640
15.0,27.0,345000.0,0,14.6,34.6,8.42,171,1.2,640
1.04,4.01,541,0,8.43,37.2,4.12,31.4,0,640
15.0,26.8,515000.0,0,4.01,29.2,0.0,163,2.7,640
15.0,26.7,329000.0,0,10.3,38.3,6.06,131,11,640
8.24,10.2,345000.0,3.8,2.34,32.5,0.0,103,13,640
15.0,26.4,507000.0,0,9.81,36.8,4.30,191,1.6,768
15.0,26.8,447000.0,0,15.7,35.8,9.91,156,0,640
5.12,7.03,932,1.6,9.04,36.1,3.50,39.4,0,640
14.9,26.8,548000.0,1.1,2.78,33.8,0.0,159,5.2,1024
14.2,25.6,300000.0,0,11.4,37.1,6.18,83.2,5.9,640
5.00,10.2,256000.0,7.3,1.96,32.4,0.0,80.9,28,640
15.0,27.0,764000.0,1.1,10.1,35.9,5.37,367,5.4,768
15.0,27.0,315000.0,0,14.0,35.1,8.97,166,5.2,640
4.20,7.02,892,1.0,8.39,36.1,3.00,44.7,0,640
14.7,26.0,467000.0,1.2,3.29,31.9,0.0,139,1.5,1024
15.0,26.7,372000.0,0,11.2,37.5,6.98,128,5.4,640
0.0,0.0,49.3,17,2.22,30.0,1.33,1.48,67,320
15.0,26.8,1200000.0,0,9.70,37.7,4.80,307,1.9,768
15.0,26.5,354000.0,0,15.9,34.1,10.7,186,3.4,640
1.88,5.99,778,17,7.13,37.6,3.78,29.1,8.7,640
15.0,26.6,498000.0,0,3.87,29.0,0.0,140,0,1024
15.0,27.0,471000.0,1.2,10.2,37.0,6.24,139,15,640
2.40,2.31,534,8.8,2.03,30.0,0.0,33.5,30,320
15.0,27.0,890000.0,0,10.3,38.5,5.18,334,4.4,768
15.0,27.0,364000.0,0,15.5,36.9,9.82,172,3.5,640
2.64,4.48,632,0,8.31,35.7,3.14,35.4,4.5,640
13.7,24.4,389000.0,0,3.82,29.0,0.0,116,0,1024
15.0,26.9,443000.0,0,11.2,37.9,6.86,138,4.1,640
0.0,1.02,927,6.8,2.38,30.0,0.0,15.6,24,320
15.0,27.0,202999.0,0,9.49,37.2,5.44,102,5.3,768
15.0,27.0,314000.0,0,16.1,36.3,10.3,154,3.4,640
0.0,1.09,257,1.0,9.45,36.0,4.31,22.9,6.2,640
15.0,26.7,524000.0,1.1,3.80,29.0,0.0,129,0,768
14.6,26.7,385000.0,0,11.6,37.5,6.95,105,1.6,640
6.48,6.37,175000.0,5.8,2.49,31.1,0.0,85.8,20,320
15.0,26.8,759000.0,0,10.9,36.0,6.07,239,3.7,768
15.0,27.0,395000.0,0,14.6,35.8,9.87,154,8.9,640
3.92,6.80,971,7.1,9.02,36.2,3.60,50.8,0,640
14.9,26.2,416000.0,0,3.74,30.7,0.0,164,6.5,768
13.8,24.1,337000.0,0,10.4,38.1,6.96,107,8.1,640
2.40,2.95,160000.0,6.4,2.86,30.2,0.0,47.3,21,640
15.0,27.0,327000.0,0,11.3,37.2,6.54,146,7.8,768
15.0,27.0,302000.0,0,16.5,34.6,10.1,151,0,640
3.60,6.88,928,0,8.15,37.0,2.45,46.4,5.3,640
14.1,25.5,429000.0,1.3,3.65,30.7,0.0,136,1.5,768
11.7,20.2,292000.0,0,11.6,38.4,7.77,104,7.2,640
3.60,5.47,204999.0,2.7,2.36,30.0,0.0,53.6,11,640
15.0,26.7,508000.0,0,10.7,35.8,6.24,182,6.1,768
15.0,26.9,399000.0,0,15.5,35.9,8.97,163,1.1,640
5.20,11.2,170000.0,2.6,7.25,36.7,2.56,63.4,6.7,640
15.0,26.4,185000.0,2.5,3.97,32.0,0.0,118,3.5,768
11.8,19.6,415000.0,0,11.1,36.2,6.64,99.6,8.5,640
8.60,17.1,726000.0,3.2,2.52,31.0,0.0,166,10,640
15.0,26.9,446000.0,0,9.46,37.3,4.71,171,7.9,768
15.0,27.0,329000.0,0,15.7,36.2,9.96,152,3.8,640
5.28,8.92,108000.0,2.0,8.37,36.6,3.21,59.5,2.6,640
14.9,26.4,303000.0,2.6,4.09,29.7,0.0,127,2.4,768
