@RELATION VideoQuality


@ATTRIBUTE cqi REAL
@ATTRIBUTE mcsDown REAL
@ATTRIBUTE brateDown REAL
@ATTRIBUTE blerDown REAL
@ATTRIBUTE snr REAL
@ATTRIBUTE phr REAL
@ATTRIBUTE mcsUp REAL
@ATTRIBUTE brateUp REAL
@ATTRIBUTE blerUp REAL
@ATTRIBUTE bsr REAL
@ATTRIBUTE class {320,480,640,768,1024,1280,1920}


@DATA
3.68,4.03,305000.0,9.1,7.58,31.9,2.79,104,4.5,0.0,768
15.0,26.6,765000.0,0,3.10,31.4,0.0,180,11,0.0,1024
15.0,26.5,361000.0,5.2,1.25,36.2,0.0,75.3,46,0.0,1024
11.7,16.9,482000.0,4.6,5.82,36.5,1.43,175,4.9,0.0,1280
4.80,6.08,279000.0,13,6.57,32.7,1.93,89.8,3.3,0.0,768
15.0,26.6,809000.0,0,4.06,30.9,0.0,231,3.8,0.0,1024
15.0,26.7,284000.0,5.1,2.14,35.3,0.0,56.1,36,0.0,1280
12.6,19.9,688000.0,3.2,7.08,36.1,2.41,177,3.3,0.0,1280
2.48,4.66,152000.0,3.5,6.32,32.7,1.97,56.7,2.8,0.0,768
15.0,27.0,1070000.0,0,3.67,31.0,0.0,254,2.7,0.0,1024
15.0,15.0,25.9,0,0.0,35.0,0.0,26.8,68,0.0,1280
15.0,26.2,778000.0,5.5,4.77,36.7,0.0,239,7.5,0.0,1280
2.00,2.58,163000.0,19,7.56,33.1,2.36,72.7,0,0.0,768
15.0,26.8,792000.0,0,3.79,30.7,0.0,208,5.7,0.0,1024
15.0,25.7,109000.0,7.4,0.0,35.0,0.0,10.8,67,0.0,1280
14.4,24.1,684000.0,3.7,4.98,36.6,0.0,205,4.0,0.0,1280
2.76,4.19,264000.0,8.6,7.25,32.1,2.56,104,3.3,0.0,768
15.0,27.0,980000.0,0,4.02,30.4,0.0,244,0,0.0,1024
15.0,25.6,935,16,1.18,35.0,0.0,72.1,58,0.0,1280
15.0,26.5,952999.0,2.9,5.42,37.3,0.0,247,5.9,0.0,1280
3.40,3.49,179000.0,16,7.26,35.4,2.63,62.4,3.9,0.0,1024
15.0,26.8,729000.0,0,4.14,31.2,0.0,190,8.5,0.0,1024
15.0,26.0,167000.0,6.2,1.31,36.0,0.0,32.8,43,0.0,1280
14.4,25.0,934000.0,1.4,5.73,36.2,1.25,252,3.5,0.0,1280
3.84,5.46,256000.0,2.6,6.55,32.1,1.68,90.7,9.4,0.0,1024
14.4,26.0,894999.0,0,4.29,30.8,0.0,221,0,0.0,768
15.0,26.3,581,28,0.0,35.0,0.0,30.8,60,0.0,1280
14.4,25.6,961000.0,3.2,5.37,36.9,0.0,256,5.5,0.0,1280
4.80,6.44,303000.0,15,6.56,33.5,1.69,90.8,9.1,0.0,1024
15.0,12.5,30.1,0,4.20,32.3,1.25,7.10,25,0.0,768
15.0,25.2,285000.0,5.8,2.30,35.7,0.0,141,22,0.0,1280
7.88,5.43,212000.0,1.4,6.84,37.8,2.48,158,7.3,0.0,1280
8.56,10.6,329000.0,4.5,8.42,31.9,5.28,135,12,0.0,1024
15.0,26.4,692000.0,0,4.41,32.1,0.0,186,1.8,0.0,768
15.0,23.8,422,11,1.82,36.0,0.0,27.7,26,0.0,1280
11.4,10.2,252000.0,2.0,6.74,36.7,2.02,98.3,11,0.0,1280
5.48,2.96,173000.0,2.8,8.36,32.9,2.67,121,1.3,0.0,1280
15.0,26.7,1019999.0,0,3.98,32.1,0.0,277,1.2,0.0,768
15.0,25.9,521,12,1.24,35.0,0.0,18.5,40,0.0,1024
14.4,22.9,508000.0,5.2,5.61,37.5,0.0,170,1.5,0.0,768
2.00,1.56,128000.0,15,7.20,33.3,3.12,68.9,8.8,0.0,1280
15.0,26.1,521000.0,0,4.07,32.5,0.0,148,8.2,0.0,768
15.0,24.4,180000.0,11,2.62,35.9,0.0,65.0,28,0.0,1024
9.36,13.9,286000.0,2.3,5.91,37.1,1.36,103,4.5,0.0,768
5.56,5.36,281000.0,4.3,8.38,32.0,3.82,105,3.6,0.0,1280
15.0,26.8,803999.0,0,4.18,32.7,0.0,199,4.0,0.0,768
15.0,16.7,24.5,0,1.39,36.0,1.35,25.4,49,0.0,1024
12.6,19.9,392000.0,4.1,6.05,37.8,2.20,106,10,0.0,768
1.88,1.32,132000.0,4.4,7.79,32.4,3.42,69.5,5.3,0.0,1280
14.4,26.1,899000.0,0,3.63,32.7,0.0,211,4.0,0.0,768
15.0,23.4,563,3.7,0.0,36.0,0.0,11.8,71,0.0,1024
14.4,25.1,776000.0,4.8,5.16,35.9,0.0,226,7.5,0.0,768
2.60,2.41,139000.0,8.5,6.62,34.0,1.61,57.6,3.6,0.0,1280
15.0,24.7,267000.0,0,3.42,32.2,0.0,131,4.4,0.0,768
15.0,25.6,108000.0,5.9,1.79,36.3,0.0,27.0,41,0.0,1280
10.6,17.6,688000.0,3.6,6.05,36.2,1.86,214,5.3,0.0,1024
6.00,9.71,508000.0,0,6.93,33.9,2.42,124,9.5,0.0,1280
15.0,27.0,874000.0,0,3.86,31.2,0.0,245,1.7,0.0,1024
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,100,0.0,1280
14.4,23.4,383000.0,13,5.43,36.6,1.13,99.9,5.9,367,1024
0.0,1.04,136000.0,6.0,7.36,32.2,2.20,76.3,0,0.0,1280
15.0,26.8,531000.0,0,3.74,31.7,0.0,135,0,0.0,1024
15.0,25.0,24.4,0,0.0,0.0,0.0,0.0,100,0.0,1280
13.2,18.0,511000.0,3.3,6.12,37.3,1.61,183,5.3,0.0,1024
3.20,4.29,299000.0,1.6,7.84,32.0,3.00,103,3.0,0.0,1280
15.0,26.4,507000.0,0,4.16,30.0,0.0,145,5.3,0.0,1024
15.0,23.6,558,3.6,1.47,36.0,0.0,46.8,29,0.0,1280
12.7,20.7,1090000.0,1.5,6.59,37.5,1.90,260,6.3,40.0,1024
3.76,3.36,135000.0,1.9,7.78,32.6,2.10,89.1,0,0.0,1280
15.0,26.6,892000.0,0,3.79,31.6,0.0,205,3.6,0.0,1024
15.0,26.3,593,2.8,0.0,0.0,1.33,1.27,87,0.0,1280
13.8,22.5,666000.0,4.4,5.81,35.5,1.19,208,4.5,0.0,1280
3.00,2.16,127000.0,7.7,6.97,31.6,2.43,63.5,4.8,0.0,1280
15.0,26.7,599000.0,0,3.93,31.6,0.0,173,1.2,0.0,1024
15.0,23.5,362,10.0,1.19,37.0,0.0,28.5,45,0.0,1280
13.9,24.7,936000.0,0,5.77,36.4,1.26,279,5.6,0.0,1280
4.28,3.95,170000.0,4.2,8.02,32.3,3.34,74.0,0,0.0,1280
15.0,27.0,827000.0,0,3.67,30.8,0.0,204,1.0,0.0,1024
15.0,26.0,450,4.8,0.0,0.0,0.0,0.0,100,0.0,1280
15.0,26.2,484000.0,2.1,5.09,36.4,0.0,163,3.7,0.0,1280
1.20,1.08,136000.0,2.3,7.34,31.5,2.18,81.8,1.8,0.0,1280
15.0,26.7,581000.0,0,3.70,31.0,0.0,130,3.2,0.0,1024
15.0,25.4,529,26,1.39,36.0,0.0,28.2,63,0.0,1280
13.4,22.7,1060000.0,2.5,5.35,36.6,0.0,254,3.4,0.0,1280
4.80,6.15,265000.0,16,7.13,31.1,1.88,70.2,2.3,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
15.0,25.6,283000.0,5.9,2.13,36.2,0.0,67.8,32,786,1280
9.32,13.9,794000.0,1.9,5.86,36.7,1.31,230,4.7,0.0,1280
7.20,11.6,422000.0,2.3,6.88,31.4,1.76,130,5.7,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,26.0,383000.0,10,2.06,36.1,0.0,129,35,0.0,1280
7.44,17.6,540000.0,1.7,5.82,37.2,1.59,113,13,0.0,1280
10.2,16.1,774000.0,1.2,7.42,32.6,2.96,173,12,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,26.3,808000.0,4.1,2.39,36.0,0.0,207,18,0.0,1280
6.32,13.1,408000.0,9.0,5.64,36.5,1.32,127,9.4,0.0,1280
9.00,10.3,282000.0,1.5,7.72,31.4,3.09,97.6,7.4,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,25.4,142000.0,6.8,2.35,36.6,0.0,73.1,27,0.0,1280
7.96,13.7,737000.0,6.4,6.28,38.1,1.46,179,2.7,0.0,1280
8.40,13.5,601000.0,1.1,8.00,32.8,2.69,196,5.6,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,26.3,195000.0,7.7,1.73,36.0,0.0,47.3,39,0.0,1280
10.4,17.6,988000.0,2.4,5.76,36.1,1.21,246,5.2,0.0,1280
9.00,15.2,654000.0,1.5,7.57,32.2,2.55,146,4.3,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,24.8,169000.0,5.8,1.96,36.0,0.0,76.2,39,0.0,1280
8.21,17.4,691000.0,4.3,5.84,37.3,1.79,194,7.7,0.0,1280
6.60,12.0,559000.0,1.6,8.32,33.6,3.48,164,2.4,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,25.4,269000.0,29,1.33,36.4,0.0,103,42,0.0,1280
11.5,20.4,1160000.0,7.1,5.01,37.2,1.23,270,12,0.0,1280
7.20,9.67,409000.0,2.8,7.59,32.1,2.53,107,2.7,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,26.1,670000.0,8.4,1.90,36.1,0.0,161,30,0.0,1280
5.28,9.62,233000.0,4.9,5.62,39.0,3.42,60.2,22,0.0,1280
8.75,9.43,420000.0,3.8,6.37,32.6,2.38,148,16,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,26.3,531000.0,11,2.30,36.3,0.0,145,37,0.0,320
5.58,14.2,261000.0,6.2,4.49,37.8,1.90,91.0,23,0.0,768
9.00,11.8,619000.0,4.4,8.07,32.3,3.30,167,4.9,0.0,1280
15.0,0.0,168,0,4.45,32.0,0.0,4.38,14,0.0,1280
15.0,24.1,266,0,1.98,36.0,1.54,35.7,46,0.0,320
12.0,19.3,958000.0,0,5.80,36.8,1.88,265,9.6,0.0,768
8.40,12.1,563000.0,6.3,8.47,32.3,3.64,191,4.2,0.0,1280
15.0,0.0,56.0,0,3.50,30.0,0.0,2.51,0,0.0,1280
15.0,25.8,415000.0,8.6,1.89,36.2,0.0,118,39,0.0,320
5.96,26.6,428000.0,9.4,4.88,38.4,1.63,89.9,16,0.0,768
9.00,11.2,625000.0,2.8,8.51,31.6,3.09,200,4.5,0.0,1280
15.0,0.0,56.0,0,6.76,40.0,4.00,520,33,0.0,1280
15.0,26.2,478000.0,11,2.27,37.1,0.0,132,36,0.0,320
1.76,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,768
10.2,12.6,465000.0,3.8,8.69,32.2,3.18,253,7.6,0.0,1280
15.0,0.0,56.0,0,4.26,40.0,2.00,544,0,0.0,1280
15.0,26.0,941000.0,4.3,2.76,36.9,0.0,269,19,0.0,320
1.24,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
7.80,7.76,260000.0,10,9.34,33.3,6.95,99.0,18,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,26.0,717000.0,4.4,2.56,36.5,0.0,235,27,249,320
0.0,0.0,448,0,10.7,40.0,5.67,664,0,0.0,1024
10.2,11.1,415000.0,1.7,9.43,33.4,5.81,123,17,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,26.2,1040000.0,6.7,2.58,36.2,0.0,264,26,0.0,320
2.52,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
9.00,13.0,401000.0,2.6,7.14,33.0,4.18,110,26,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,26.7,1550000.0,0,3.34,36.3,0.0,309,5.6,0.0,320
1.16,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1024
10.2,4.37,106000.0,7.0,6.32,33.2,5.64,76.9,39,0.0,1280
15.0,0.0,56.0,0,4.58,32.0,0.0,1.79,0,0.0,1280
15.0,25.7,723000.0,1.5,3.81,35.4,0.0,369,5.5,0.0,320
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
7.75,8.79,120000.0,41,9.97,35.2,7.06,76.2,14,0.0,1280
15.0,0.0,0.0,0,1.76,30.0,0.0,1.26,67,0.0,1280
15.0,25.8,752000.0,2.1,3.66,35.2,0.0,255,13,0.0,320
1.52,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
7.80,6.54,182000.0,17,10.1,34.0,5.78,63.1,7.4,0.0,1280
15.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
15.0,26.0,694000.0,1.4,3.52,35.2,0.0,197,14,0.0,320
0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
7.20,6.36,263000.0,3.2,8.59,32.5,5.78,84.5,22,0.0,1280
15.0,26.0,359,14,3.01,32.0,0.0,7.64,46,592,1280
15.0,26.6,1320000.0,2.4,3.56,35.2,0.0,328,12,0.0,320
1.26,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
10.3,13.7,272000.0,8.8,6.51,32.7,4.06,98.9,35,0.0,1280
15.0,25.6,125000.0,34,3.36,33.1,1.10,125,38,0.0,1280
15.0,26.2,380000.0,6.1,3.53,35.7,0.0,109,18,0.0,640
3.92,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
6.68,4.73,250000.0,2.5,8.00,32.8,4.07,146,13,0.0,1280
14.6,22.6,267000.0,4.3,4.42,32.0,1.39,83.8,29,0.0,1280
15.0,26.1,394000.0,4.9,1.98,35.4,0.0,97.6,35,0.0,640
7.04,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
7.20,7.48,299000.0,19,8.76,31.8,5.87,82.4,15,0.0,1280
14.3,25.0,528000.0,4.0,3.72,32.0,0.0,160,20,0.0,1280
15.0,25.7,176000.0,6.2,1.47,35.0,0.0,30.1,42,0.0,640
12.2,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
3.13,2.88,250999.07,9.8,8.53,32.0,3.92,110,5.7,0.0,1280
14.5,24.8,307000.0,0,4.01,32.2,1.29,106,20,248,1280
15.0,26.5,430000.0,5.0,2.53,35.0,0.0,120,23,0.0,640
6.92,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
6.39,7.67,399000.0,2.9,7.40,32.1,3.26,127,20,0.0,768
13.8,23.9,558000.0,3.1,3.71,31.1,0.0,175,7.3,0.0,1280
15.0,25.2,799,4.7,2.40,35.0,0.0,52.6,28,0.0,640
11.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
3.00,2.28,229999.07,0,8.01,31.4,2.98,101,2.1,0.0,768
15.0,26.1,672000.0,6.1,3.73,31.8,0.0,173,15,0.0,1280
15.0,26.5,392000.0,10,2.09,36.2,0.0,74.7,51,346,640
10.9,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
5.16,5.37,325000.0,5.1,7.29,34.1,3.34,119,14,0.0,768
15.0,26.5,560000.0,7.2,3.42,33.1,0.0,159,23,0.0,1280
15.0,26.0,227999.07,6.6,2.24,35.0,0.0,73.6,31,0.0,640
8.38,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
4.57,5.26,354000.0,7.8,7.93,33.1,4.85,126,16,0.0,768
15.0,25.5,231000.0,1.2,3.48,33.0,0.0,73.3,13,0.0,1280
15.0,26.5,723000.0,6.7,2.83,35.0,0.0,203,28,126,640
5.79,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
6.40,6.44,358000.0,3.4,7.00,34.3,3.67,123,23,0.0,768
15.0,26.7,648000.0,4.1,3.27,32.0,0.0,163,18,0.0,1280
15.0,25.7,158000.0,9.0,0.0,36.7,0.0,37.3,62,0.0,640
11.4,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
2.72,2.71,246000.0,4.9,7.85,32.2,3.33,102,9.3,0.0,1024
14.4,26.0,814000.0,5.5,3.57,31.3,0.0,208,11,0.0,1280
15.0,26.3,146000.0,4.8,1.94,35.0,1.23,26.7,53,0.0,640
14.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
2.40,2.37,212000.0,0,6.55,31.9,2.43,86.7,13,0.0,1024
15.0,25.0,401999.04,0,4.62,33.4,0.0,148,7.1,0.0,1280
15.0,24.3,219,25,2.16,35.0,1.89,23.3,46,0.0,640
9.40,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1280
6.00,7.57,450000.0,1.3,10.2,32.6,5.24,171,2.8,0.0,1024
15.0,26.6,697000.0,2.0,3.56,31.9,0.0,188,8.8,430,1280
15.0,25.4,762,5.6,1.28,37.5,0.0,29.0,54,0.0,640
14.3,25.7,282000.0,8.9,4.35,35.8,0.0,149,17,81.0,1280
1.96,2.90,237000.0,6.4,7.54,33.5,2.75,106,6.2,0.0,1024
12.9,22.8,609000.0,5.4,2.80,30.8,0.0,149,22,0.0,1280
15.0,25.3,196000.0,5.8,1.57,36.2,0.0,74.2,35,0.0,1024
14.3,24.4,473000.0,9.3,4.06,36.3,0.0,138,18,0.0,1280
2.17,2.98,196000.0,4.4,6.60,33.4,2.77,85.3,19,0.0,1024
15.0,25.8,325000.0,1.6,2.92,30.4,0.0,89.8,27,0.0,1280
15.0,25.7,326000.0,17,1.45,35.6,0.0,93.2,56,0.0,1024
12.4,19.2,654000.0,6.4,4.54,39.2,1.51,158,22,0.0,1280
5.46,6.89,325000.0,4.9,6.72,32.9,2.39,110,14,0.0,1024
12.5,21.7,361000.0,19,2.51,31.0,0.0,123,34,0.0,1280
15.0,26.7,501000.0,11,1.92,38.2,0.0,98.9,47,0.0,1024
12.5,17.0,357000.0,7.8,4.62,36.3,1.09,192,21,0.0,1280
6.43,9.52,381000.0,2.3,5.90,33.2,2.54,126,27,0.0,1024
15.0,26.2,579000.0,11,3.26,32.0,0.0,147,13,0.0,1280
15.0,26.3,297000.0,4.1,2.12,36.8,0.0,92.9,37,0.0,1024
13.1,21.5,366000.0,4.6,4.69,37.1,1.46,128,24,0.0,1280
3.83,3.56,260000.0,6.5,8.84,33.9,3.43,100,5.0,0.0,1024
15.0,25.0,231000.0,3.2,3.38,31.8,0.0,98.0,22,0.0,1280
15.0,26.3,190000.0,4.7,2.01,37.5,0.0,30.1,44,0.0,1280
11.4,15.5,337000.0,6.9,4.11,37.2,1.40,80.2,19,0.0,1280
2.68,3.48,246000.0,4.2,7.43,32.2,2.98,86.1,9.8,0.0,1024
13.6,23.5,559000.0,16,3.05,31.5,0.0,157,25,512,1280
15.0,24.8,204999.07,5.2,1.79,36.2,0.0,75.6,35,0.0,1280
12.6,23.7,206999.07,12,4.36,38.2,0.0,101,26,0.0,1280
3.60,4.74,299000.0,9.4,6.66,32.3,2.27,110,18,0.0,1024
14.5,25.2,612000.0,2.9,3.68,31.9,0.0,157,16,0.0,768
15.0,26.4,219000.0,7.7,1.72,35.3,0.0,37.4,58,0.0,1280
11.9,25.8,137000.0,13,3.64,36.8,1.17,44.3,30,0.0,1280
3.96,4.66,311000.0,3.2,7.79,33.0,3.49,101,13,0.0,1024
15.0,26.8,763000.0,0,3.65,30.7,0.0,232,3.0,369,768
15.0,19.5,12.3,33,1.44,35.0,0.0,16.2,59,5.85,1280
13.9,19.8,686,0,2.74,36.7,0.0,29.9,30,504,1280
1.68,1.96,202999.07,0,8.32,33.4,3.07,98.5,0,0.0,1024
15.0,26.4,531000.0,1.1,3.46,32.9,0.0,130,20,0.0,768
15.0,26.3,202999.07,9.0,1.67,38.0,0.0,70.5,50,0.0,1024
13.0,17.1,280000.0,4.7,4.34,37.2,0.0,93.1,21,512,1280
3.46,4.96,329000.0,3.0,7.17,31.9,2.83,101,8.5,0.0,1024
13.6,24.4,580000.0,7.3,3.21,31.6,0.0,156,22,578,768
15.0,26.5,340000.0,7.8,1.84,35.7,0.0,69.3,48,0.0,1024
13.7,24.0,324000.0,7.4,3.89,36.9,1.02,117,32,512,1280
3.56,3.68,222000.0,2.4,6.61,31.9,1.99,103,11,512,1024
15.0,26.2,361000.0,1.5,3.42,32.7,0.0,97.6,20,429,768
15.0,25.7,127000.0,3.4,2.12,35.0,0.0,62.9,26,0.0,1024
7.26,8.76,198000.0,6.6,5.29,36.6,0.0,76.8,11,512,1280
1.84,1.58,134000.0,2.2,9.34,32.5,4.62,120,4.7,512,1024
15.0,26.1,658000.0,4.8,3.22,30.5,0.0,179,16,0.0,768
15.0,26.5,114999.09,11,1.04,36.0,0.0,33.7,49,0.0,1024
14.3,20.5,254999.07,7.0,4.56,35.6,0.0,92.9,11,0.0,1280
0.0,0.0,112999.09,1.2,8.04,33.7,3.32,75.8,7.5,0.0,1024
15.0,26.9,789000.0,3.2,2.77,31.4,0.0,205,22,0.0,768
15.0,26.5,136000.0,0,1.63,35.0,0.0,29.3,31,0.0,1024
13.7,15.1,898,4.9,4.38,36.7,0.0,72.2,13,0.0,1280
1.20,0.0,134000.0,10.0,8.88,33.5,4.16,96.6,6.5,0.0,1024
14.6,25.7,556000.0,1.9,3.43,31.1,0.0,136,12,0.0,1280
15.0,25.0,24.4,0,0.0,0.0,0.0,0.0,100,0.0,1024
10.9,19.7,380000.0,4.4,4.53,35.4,0.0,147,8.3,0.0,1280
2.40,2.40,209000.0,0,8.68,32.4,3.42,115,0,0.0,1024
15.0,25.6,413000.0,2.6,3.52,31.8,0.0,206,18,0.0,1280
15.0,25.4,810,0,3.95,36.2,0.0,42.9,25,2.21,1024
10.2,14.0,306000.0,7.0,5.16,36.8,0.0,133,13,86.0,1280
4.77,4.87,292000.0,4.6,7.78,34.9,4.08,138,17,0.0,1024
14.4,23.0,223000.0,0,3.97,30.6,0.0,72.4,14,0.0,1280
15.0,25.0,101000.0,15,2.91,36.2,0.0,103,34,0.0,1024
8.41,8.02,174000.0,4.5,6.10,36.8,2.78,106,16,0.0,1280
6.88,5.11,225999.07,3.2,8.52,32.6,4.11,102,8.9,0.0,1024
15.0,26.1,505000.0,1.6,3.46,31.2,0.0,188,9.9,0.0,1280
15.0,24.8,872,6.2,2.06,35.2,0.0,31.6,42,0.0,640
12.6,14.3,270000.0,5.1,5.42,36.5,0.0,135,1.8,0.0,1024
3.13,4.01,247000.0,2.6,8.70,32.9,5.19,108,10,512,1024
14.3,24.8,509999.04,3.4,3.38,30.9,0.0,141,17,0.0,1280
15.0,25.6,231000.0,3.6,2.41,35.7,0.0,76.6,41,0.0,640
9.78,18.6,281000.0,6.5,4.37,36.2,1.11,80.8,16,0.0,1024
5.00,4.92,252999.07,7.8,7.50,32.2,4.75,82.1,20,0.0,1024
15.0,26.1,320000.0,11,3.08,31.2,0.0,82.2,22,0.0,1280
15.0,25.2,121000.0,4.4,2.35,35.0,0.0,30.7,34,0.0,640
8.86,12.9,438000.0,6.9,5.15,35.7,0.0,165,5.6,0.0,1024
5.33,6.44,343000.0,3.0,7.72,31.9,4.21,124,18,0.0,1024
15.0,25.4,266000.0,4.7,3.50,32.2,0.0,172,16,0.0,1280
15.0,22.5,14.6,0,2.16,0.0,5.33,0.0,100,0.0,640
9.13,15.7,249000.0,1.8,5.68,36.4,1.79,90.6,12,0.0,1024
5.62,8.20,480000.0,5.9,9.89,33.5,4.98,157,4.8,0.0,1024
15.0,25.6,409000.0,3.9,3.39,30.6,0.0,130,16,528,1280
15.0,25.7,109000.0,1.6,1.46,35.0,0.0,49.4,49,0.0,640
8.75,11.8,344000.0,7.9,6.55,36.8,2.00,105,6.2,0.0,768
3.68,5.29,311000.0,2.3,8.46,33.7,4.52,132,7.5,0.0,1024
15.0,25.9,574000.0,1.3,3.71,32.7,0.0,191,16,0.0,1024
15.0,25.4,805,2.4,2.74,35.0,1.64,25.3,49,0.0,640
10.2,10.7,101000.0,3.3,5.27,36.8,1.63,59.7,26,0.0,768
5.63,4.87,254000.0,1.5,7.85,32.7,5.14,69.7,25,0.0,1024
14.3,25.7,613000.0,2.5,3.67,31.3,0.0,165,8.0,0.0,1024
15.0,25.9,101000.0,6.2,1.97,38.3,0.0,24.6,59,0.0,640
14.5,22.3,337000.0,8.1,5.21,36.0,2.12,75.3,16,0.0,768
3.08,3.03,220000.0,3.6,7.45,34.1,2.79,122,8.0,0.0,1024
15.0,26.6,618000.0,0,3.03,32.2,0.0,167,12,0.0,1024
15.0,21.6,191,0,2.67,35.0,0.0,23.9,34,0.0,640
15.0,25.4,303000.0,5.0,4.90,36.4,0.0,118,12,0.0,768
2.40,2.64,219000.0,3.2,8.40,32.3,3.18,89.5,0,0.0,1024
12.3,17.4,243000.0,3.9,4.45,31.3,0.0,133,10.0,0.0,1024
15.0,24.7,186000.0,2.9,2.73,36.0,0.0,62.6,30,0.0,768
15.0,26.1,358000.0,6.1,5.79,37.3,2.43,115,19,0.0,768
4.80,8.33,269000.0,1.8,8.41,31.3,3.97,65.7,6.7,0.0,1024
13.3,22.4,469000.0,6.7,2.75,32.9,0.0,130,24,0.0,768
15.0,26.4,258000.0,3.5,1.63,35.8,0.0,50.7,49,0.0,768
15.0,25.5,252999.07,15,4.24,36.5,0.0,92.2,23,0.0,768
3.60,5.59,321000.0,8.8,6.78,33.7,3.11,121,20,0.0,1024
14.2,24.9,548000.0,6.1,3.64,32.7,0.0,153,23,0.0,768
15.0,25.8,318000.0,12,1.79,36.2,0.0,118,46,0.0,768
15.0,25.7,418000.0,16,4.07,37.1,1.74,116,32,0.0,768
8.86,12.8,490000.0,5.3,5.97,32.5,2.58,153,23,0.0,1024
13.8,23.2,701000.0,5.1,2.79,31.9,0.0,191,18,0.0,768
15.0,24.4,506,7.1,1.03,36.2,0.0,28.7,57,0.0,768
15.0,25.4,352000.0,4.7,4.95,37.2,1.66,114,19,0.0,768
3.75,4.53,291000.0,19,7.41,34.1,3.77,122,12,0.0,1024
13.2,18.9,328000.0,7.2,3.14,33.2,1.53,116,33,0.0,768
15.0,25.6,260000.0,6.4,2.62,36.2,0.0,75.7,38,0.0,640
15.0,26.1,608000.0,8.3,5.92,36.6,2.54,200,17,0.0,640
4.91,7.98,259000.0,10,6.78,32.4,3.38,73.8,22,0.0,1024
13.8,24.1,581000.0,5.8,3.11,31.1,0.0,153,22,0.0,1024
15.0,26.5,254000.0,5.4,1.82,35.0,0.0,64.5,52,0.0,640
15.0,26.4,666000.0,3.4,4.51,37.0,1.24,165,20,0.0,640
5.62,7.31,338000.0,2.7,6.65,33.5,3.38,92.8,30,0.0,1024
13.7,23.4,575000.0,2.0,3.27,30.9,0.0,177,14,0.0,1024
15.0,26.4,969,0,2.74,39.0,0.0,29.0,53,0.0,640
15.0,25.8,505000.0,7.2,4.94,35.9,0.0,241,12,0.0,640
3.68,4.05,252000.0,0,8.20,32.3,2.93,84.3,5.6,0.0,1024
13.0,19.1,480000.0,5.0,2.87,31.6,0.0,124,20,0.0,1024
15.0,26.1,248000.0,8.9,1.68,35.2,0.0,74.6,44,0.0,640
15.0,24.6,200000.0,0,5.70,37.5,1.59,69.1,8.6,0.0,640
3.26,3.97,336000.0,2.0,7.41,34.8,3.42,102,12,859,1024
12.7,22.1,430000.0,2.4,3.35,31.9,0.0,145,18,0.0,1024
15.0,26.3,347000.0,3.1,3.01,35.2,1.35,76.8,36,0.0,640
